cdscod,cds,year,adcod,ad,num_iscritti,num_sup,ratio
F5102P,"[F5102P] PSICOLOGIA DEI PROCESSI SOCIALI, DECISIONALI E DEI COMPORTAMENTI ECONOMICI",2016,F5102P017,"[F5102P017] PSICOLOGIA DEI CONSUMI",4,4,100.0
F5102P,"[F5102P] PSICOLOGIA DEI PROCESSI SOCIALI, DECISIONALI E DEI COMPORTAMENTI ECONOMICI",2016,F5102P023,"[F5102P023] PSICOLOGIA DELLE DIFFERENZE E DELLE DISEGUAGLIANZE",1,1,100.0
F5102P,"[F5102P] PSICOLOGIA DEI PROCESSI SOCIALI, DECISIONALI E DEI COMPORTAMENTI ECONOMICI",2017,F5104P001,"[F5104P001] ANALISI MULTIVARIATA DEI DATI",1,0,0.0
F5102P,"[F5102P] PSICOLOGIA DEI PROCESSI SOCIALI, DECISIONALI E DEI COMPORTAMENTI ECONOMICI",2017,F5102P017,"[F5102P017] PSICOLOGIA DEI CONSUMI",92,40,43.4782608695652
F5102P,"[F5102P] PSICOLOGIA DEI PROCESSI SOCIALI, DECISIONALI E DEI COMPORTAMENTI ECONOMICI",2017,F5102P014,"[F5102P014] PROCESSI MOTIVAZIONALI E DECISION MAKING",31,17,54.8387096774194
F5102P,"[F5102P] PSICOLOGIA DEI PROCESSI SOCIALI, DECISIONALI E DEI COMPORTAMENTI ECONOMICI",2017,F5102P012,"[F5102P012] COMUNICAZIONE NELLE ORGANIZZAZIONE E COMUNICAZIONE SOCIALE",97,65,67.0103092783505
F5102P,"[F5102P] PSICOLOGIA DEI PROCESSI SOCIALI, DECISIONALI E DEI COMPORTAMENTI ECONOMICI",2017,F5102P015,"[F5102P015] PSICOLOGIA DELLE INFLUENZE SOCIALI",23,17,73.9130434782609
F5102P,"[F5102P] PSICOLOGIA DEI PROCESSI SOCIALI, DECISIONALI E DEI COMPORTAMENTI ECONOMICI",2017,F5102P019,"[F5102P019] PSICOLOGIA DELLE CONDOTTE FINANZIARIE",72,56,77.7777777777778
F5102P,"[F5102P] PSICOLOGIA DEI PROCESSI SOCIALI, DECISIONALI E DEI COMPORTAMENTI ECONOMICI",2017,F5102P004,"[F5102P004] COGNIZIONE SOCIALE",7,6,85.7142857142857
F5102P,"[F5102P] PSICOLOGIA DEI PROCESSI SOCIALI, DECISIONALI E DEI COMPORTAMENTI ECONOMICI",2017,F5102P023,"[F5102P023] PSICOLOGIA DELLE DIFFERENZE E DELLE DISEGUAGLIANZE",13,12,92.3076923076923
F5102P,"[F5102P] PSICOLOGIA DEI PROCESSI SOCIALI, DECISIONALI E DEI COMPORTAMENTI ECONOMICI",2017,F5102P016,"[F5102P016] ATTEGGIAMENTI E OPINIONI",14,14,100.0
F5103P,"[F5103P] PSICOLOGIA DELLO SVILUPPO E DEI PROCESSI EDUCATIVI",2016,F5101P139,"[F5101P139] PSICOLOGIA DELLA SALUTE E INTERVENTI CLINICI IN AMBITO SANITARIO",5,2,40.0
F5103P,"[F5103P] PSICOLOGIA DELLO SVILUPPO E DEI PROCESSI EDUCATIVI",2016,F5103P006,"[F5103P006] PSICOLOGIA DELLA DISABILITÀ E DELLA INTEGRAZIONE SCOLASTICA",2,1,50.0
F5103P,"[F5103P] PSICOLOGIA DELLO SVILUPPO E DEI PROCESSI EDUCATIVI",2016,F5103P002,"[F5103P002] METODI DI RICERCA E VALUTAZIONE IN PSICOLOGIA DELLO SVILUPPO",1,1,100.0
F5103P,"[F5103P] PSICOLOGIA DELLO SVILUPPO E DEI PROCESSI EDUCATIVI",2016,F5103P062,"[F5103P062] ECOLOGIA DELLO SVILUPPO",2,2,100.0
F5103P,"[F5103P] PSICOLOGIA DELLO SVILUPPO E DEI PROCESSI EDUCATIVI",2016,F5103P063,"[F5103P063] LABORATORIO DI STRUMENTI DI VALUTAZIONE DELLE COMPETENZE E DEI DISTURBI COGNITIVI",16,16,100.0
F5103P,"[F5103P] PSICOLOGIA DELLO SVILUPPO E DEI PROCESSI EDUCATIVI",2016,F5103P074,"[F5103P074] LABORATORIO: LA VALUTAZIONE DIAGNOSTICA IN ETA' EVOLUTIVA",1,1,100.0
F5103P,"[F5103P] PSICOLOGIA DELLO SVILUPPO E DEI PROCESSI EDUCATIVI",2017,F5101P137,"[F5101P137] NORMALITA' E PATOLOGIA NELLE RELAZIONI FAMILIARI",1,0,0.0
F5103P,"[F5103P] PSICOLOGIA DELLO SVILUPPO E DEI PROCESSI EDUCATIVI",2017,F5104P002,"[F5104P002] NEUROPSICOLOGIA DELL'ADULTO E DELL'ANZIANO",1,0,0.0
F5103P,"[F5103P] PSICOLOGIA DELLO SVILUPPO E DEI PROCESSI EDUCATIVI",2017,F5103P009,"[F5103P009] PSICODINAMICA E ASSESSMENT DELLA GENITORIALITA'",28,10,35.7142857142857
F5103P,"[F5103P] PSICOLOGIA DELLO SVILUPPO E DEI PROCESSI EDUCATIVI",2017,F5103P078,"[F5103P078] PSICHIATRIA E NEUROPSICHIATRIA INFANTILE",23,11,47.8260869565217
F5103P,"[F5103P] PSICOLOGIA DELLO SVILUPPO E DEI PROCESSI EDUCATIVI",2017,F5101P139,"[F5101P139] PSICOLOGIA DELLA SALUTE E INTERVENTI CLINICI IN AMBITO SANITARIO",7,4,57.1428571428571
F5103P,"[F5103P] PSICOLOGIA DELLO SVILUPPO E DEI PROCESSI EDUCATIVI",2017,F5103P062,"[F5103P062] ECOLOGIA DELLO SVILUPPO",61,47,77.0491803278689
F5103P,"[F5103P] PSICOLOGIA DELLO SVILUPPO E DEI PROCESSI EDUCATIVI",2017,F5103P002,"[F5103P002] METODI DI RICERCA E VALUTAZIONE IN PSICOLOGIA DELLO SVILUPPO",104,85,81.7307692307692
F5103P,"[F5103P] PSICOLOGIA DELLO SVILUPPO E DEI PROCESSI EDUCATIVI",2017,F5103P006,"[F5103P006] PSICOLOGIA DELLA DISABILITÀ E DELLA INTEGRAZIONE SCOLASTICA",65,65,100.0
F5103P,"[F5103P] PSICOLOGIA DELLO SVILUPPO E DEI PROCESSI EDUCATIVI",2017,F5103P074,"[F5103P074] LABORATORIO: LA VALUTAZIONE DIAGNOSTICA IN ETA' EVOLUTIVA",16,16,100.0
F5104P,"[F5104P] PSICOLOGIA CLINICA E NEUROPSICOLOGIA NEL CICLO DI VITA",2017,F5103P062,"[F5103P062] ECOLOGIA DELLO SVILUPPO",1,0,0.0
F5104P,"[F5104P] PSICOLOGIA CLINICA E NEUROPSICOLOGIA NEL CICLO DI VITA",2017,F5102P094,"[F5102P094] PSICOLOGIA SOCIALE DELLA RELIGIONE",2,1,50.0
F5104P,"[F5104P] PSICOLOGIA CLINICA E NEUROPSICOLOGIA NEL CICLO DI VITA",2017,F5104P010,"[F5104P010] PSICHIATRIA E NEUROPSICHIATRIA INFANTILE",55,29,52.7272727272727
F5104P,"[F5104P] PSICOLOGIA CLINICA E NEUROPSICOLOGIA NEL CICLO DI VITA",2017,F5104P005,"[F5104P005] PSICOLOGIA CLINICA",214,123,57.4766355140187
F5104P,"[F5104P] PSICOLOGIA CLINICA E NEUROPSICOLOGIA NEL CICLO DI VITA",2017,F5104P003,"[F5104P003] ORIGINI E SVILUPPO DELLA MENTE UMANA",296,172,58.1081081081081
F5104P,"[F5104P] PSICOLOGIA CLINICA E NEUROPSICOLOGIA NEL CICLO DI VITA",2017,F5104P001,"[F5104P001] ANALISI MULTIVARIATA DEI DATI",249,168,67.4698795180723
F5104P,"[F5104P] PSICOLOGIA CLINICA E NEUROPSICOLOGIA NEL CICLO DI VITA",2017,F5104P002,"[F5104P002] NEUROPSICOLOGIA DELL'ADULTO E DELL'ANZIANO",287,197,68.6411149825784
F5104P,"[F5104P] PSICOLOGIA CLINICA E NEUROPSICOLOGIA NEL CICLO DI VITA",2017,F5104P004,"[F5104P004] PSICODIAGNOSTICA CLINICA",242,181,74.7933884297521
F5104P,"[F5104P] PSICOLOGIA CLINICA E NEUROPSICOLOGIA NEL CICLO DI VITA",2017,F5104P011,"[F5104P011] METODI NEURO-FUNZIONALI IN NEUROPSICOLOGIA E PSICOLOGIA CLINICA",41,31,75.609756097561
F5104P,"[F5104P] PSICOLOGIA CLINICA E NEUROPSICOLOGIA NEL CICLO DI VITA",2017,F5104P012,"[F5104P012] NEUROLINGUISTICA",38,29,76.3157894736842
F5301Q,"[F5301Q] SCIENZA DEI MATERIALI",2016,F5301Q008,"[F5301Q008] ANALISI FUNZIONALE",15,11,73.3333333333333
F5301Q,"[F5301Q] SCIENZA DEI MATERIALI",2017,F5301Q035,"[F5301Q035] SUPERFICI E INTERFACCE",2,0,0.0
F5301Q,"[F5301Q] SCIENZA DEI MATERIALI",2017,F5301Q001,"[F5301Q001] FISICA DELLO STATO SOLIDO",16,2,12.5
F5301Q,"[F5301Q] SCIENZA DEI MATERIALI",2017,F5301Q028,"[F5301Q028] ELETTRONICA E FOTONICA MOLECOLARE",4,1,25.0
F5301Q,"[F5301Q] SCIENZA DEI MATERIALI",2017,F5301Q011,"[F5301Q011] INTERAZIONE RADIAZIONE IONIZZANTE-MATERIA",3,1,33.3333333333333
F5301Q,"[F5301Q] SCIENZA DEI MATERIALI",2017,F5301Q024,"[F5301Q024] TERMODINAMICA E CINETICA DEI MATERIALI",36,18,50.0
F5301Q,"[F5301Q] SCIENZA DEI MATERIALI",2017,F5301Q008,"[F5301Q008] ANALISI FUNZIONALE",11,6,54.5454545454545
F5301Q,"[F5301Q] SCIENZA DEI MATERIALI",2017,F5301Q030,"[F5301Q030] CHIMICA DEI MATERIALI INORGANICI",9,5,55.5555555555556
F5301Q,"[F5301Q] SCIENZA DEI MATERIALI",2017,F5401Q054,"[F5401Q054] CHIMICA DELLE FORMULAZIONI",3,2,66.6666666666667
F5301Q,"[F5301Q] SCIENZA DEI MATERIALI",2017,F5301Q015,"[F5301Q015] CHIMICA E TECNOLOGIA DEI POLIMERI",7,5,71.4285714285714
F5401Q,"[F5401Q] SCIENZE E TECNOLOGIE CHIMICHE",2017,F0601Q058,"[F0601Q058] BIODIVERSITA' VEGETALE",7,0,0.0
F5401Q,"[F5401Q] SCIENZE E TECNOLOGIE CHIMICHE",2017,F5401Q053,"[F5401Q053] TERMODINAMICA DI NON EQUILIBRIO",3,1,33.3333333333333
F5401Q,"[F5401Q] SCIENZE E TECNOLOGIE CHIMICHE",2017,F5401Q044,"[F5401Q044] ANALISI DI BIOMOLECOLE",13,6,46.1538461538462
F5401Q,"[F5401Q] SCIENZE E TECNOLOGIE CHIMICHE",2017,F5401Q054,"[F5401Q054] CHIMICA DELLE FORMULAZIONI",21,10,47.6190476190476
F5401Q,"[F5401Q] SCIENZE E TECNOLOGIE CHIMICHE",2017,F5401Q027,"[F5401Q027] CHIMICA FISICA SUPERIORE",45,22,48.8888888888889
F5401Q,"[F5401Q] SCIENZE E TECNOLOGIE CHIMICHE",2017,F5401Q026,"[F5401Q026] MODELLISTICA MOLECOLARE",22,11,50.0
F5401Q,"[F5401Q] SCIENZE E TECNOLOGIE CHIMICHE",2017,F5401Q019,"[F5401Q019] CHIMICA ORGANICA SUPERIORE",32,19,59.375
F5401Q,"[F5401Q] SCIENZE E TECNOLOGIE CHIMICHE",2017,F5401Q018,"[F5401Q018] CHEMIOMETRIA",45,28,62.2222222222222
F5401Q,"[F5401Q] SCIENZE E TECNOLOGIE CHIMICHE",2017,F5401Q024,"[F5401Q024] METODOLOGIE MODERNE DI SINTESI ORGANICA E ORGANOMETALLICA",15,10,66.6666666666667
F5401Q,"[F5401Q] SCIENZE E TECNOLOGIE CHIMICHE",2017,F5401Q017,"[F5401Q017] CHIMICA DI COORDINAZIONE E METALLORGANICA",38,27,71.0526315789474
F5602M,"[F5602M] INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE",2017,F5602M004,"[F5602M004] GLOBAL MACROECONOMICS",28,3,10.7142857142857
F5602M,"[F5602M] INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE",2017,F5602M001,"[F5602M001] MATHEMATICAL METHODS AND PROGRAMMIG",31,20,64.5161290322581
F5602M,"[F5602M] INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE",2017,F5602M016,"[F5602M016] LABOUR MARKETS",9,6,66.6666666666667
F5602M,"[F5602M] INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE",2017,F5602M008,"[F5602M008] FOUNDATIONS OF INTERNATIONAL ECONOMIC LAW",36,25,69.4444444444444
F5602M,"[F5602M] INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE",2017,F5602M003,"[F5602M003] MICROECONOMICS OF GLOBAL MARKETS",38,27,71.0526315789474
F5602M,"[F5602M] INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE",2017,F5602M014,"[F5602M014] INDUSTRIAL ORGANIZATION",19,14,73.6842105263158
F5602M,"[F5602M] INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE",2017,F5602M012,"[F5602M012] PRINCIPLES OF CORPORATE FINANCE",35,26,74.2857142857143
F5602M,"[F5602M] INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE",2017,F5602M007,"[F5602M007] DEVELOPMENT ECONOMICS",36,28,77.7777777777778
F5602M,"[F5602M] INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE",2017,F5602M002,"[F5602M002] QUANTITATIVE METHODS",25,23,92.0
F5602M,"[F5602M] INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE",2017,F5602M015,"[F5602M015] THE ECONOMICS AND HISTORY OF EUROPEAN INTEGRATION",14,13,92.8571428571429
F5701R,"[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE",2017,F0101R008,"[F0101R008] ANTROPOLOGIA DEI PROCESSI MIGRATORI",1,0,0.0
F5701R,"[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE",2017,F5102P017,"[F5102P017] PSICOLOGIA DEI CONSUMI",2,0,0.0
F5701R,"[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE",2017,F8501R024,"[F8501R024] FILOSOFIA DELLA MENTE E TEORIA DEGLI AFFETTI",1,0,0.0
F5701R,"[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE",2017,F9201P203,"[F9201P203] WEB MARKETING",1,0,0.0
F5701R,"[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE",2017,F5102P022,"[F5102P022] INTERVENTO PSICOSOCIALE DI PROMOZIONE DEL BENESSERE",2,1,50.0
F5701R,"[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE",2017,F9201P201,"[F9201P201] ELEMENTI DI INFORMATICA",2,1,50.0
F5701R,"[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE",2017,F5701R009,"[F5701R009] CAMBIAMENTO ORGANIZZATIVO",179,104,58.1005586592179
F5701R,"[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE",2017,F5701R003,"[F5701R003] TECNOLOGIE DELLA FORMAZIONE",129,81,62.7906976744186
F5701R,"[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE",2017,F5701R002,"[F5701R002] METODOLOGIA DELLA FORMAZIONE",174,110,63.2183908045977
F5701R,"[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE",2017,A5810128,"[A5810128] DIRITTO DEL LAVORO",3,2,66.6666666666667
F5801Q,"[F5801Q] ASTROFISICA E FISICA DELLO SPAZIO",2016,F5801Q045,"[F5801Q045] COSMOLOGIA",1,1,100.0
F5801Q,"[F5801Q] ASTROFISICA E FISICA DELLO SPAZIO",2017,F1701Q130,"[F1701Q130] LABORATORIO DI STATO SOLIDO ED ELETTRONICA II",1,0,0.0
F5801Q,"[F5801Q] ASTROFISICA E FISICA DELLO SPAZIO",2017,F5801Q020,"[F5801Q020] RAGGI COSMICI",1,0,0.0
F5801Q,"[F5801Q] ASTROFISICA E FISICA DELLO SPAZIO",2017,F5801Q045,"[F5801Q045] COSMOLOGIA",9,4,44.4444444444444
F5801Q,"[F5801Q] ASTROFISICA E FISICA DELLO SPAZIO",2017,F5801Q023,"[F5801Q023] LABORATORIO DI ASTROFISICA",11,5,45.4545454545455
F5801Q,"[F5801Q] ASTROFISICA E FISICA DELLO SPAZIO",2017,F1701Q129,"[F1701Q129] LABORATORIO DI STATO SOLIDO ED ELETTRONICA I",2,1,50.0
F5801Q,"[F5801Q] ASTROFISICA E FISICA DELLO SPAZIO",2017,F5801Q019,"[F5801Q019] STRUMENTAZIONE ASTRONOMICA",2,1,50.0
F5801Q,"[F5801Q] ASTROFISICA E FISICA DELLO SPAZIO",2017,F8501R031,"[F8501R031] EPISTEMOLOGIA",3,2,66.6666666666667
F5801Q,"[F5801Q] ASTROFISICA E FISICA DELLO SPAZIO",2017,F5801Q046,"[F5801Q046] ASTROFISICA RELATIVISTICA",11,9,81.8181818181818
F5801Q,"[F5801Q] ASTROFISICA E FISICA DELLO SPAZIO",2017,F5801Q044,"[F5801Q044] ASTROFISICA APPLICATA",6,5,83.3333333333333
F6302N,"[F6302N] MANAGEMENT E DESIGN DEI SERVIZI",2016,F6302N001,"[F6302N001] CAMBIAMENTO ORGANIZZATIVO",1,0,0.0
F6302N,"[F6302N] MANAGEMENT E DESIGN DEI SERVIZI",2016,F6302N014,"[F6302N014] DIRITTO AMMINISTRATIVO EUROPEO",5,0,0.0
F6302N,"[F6302N] MANAGEMENT E DESIGN DEI SERVIZI",2016,F6302N015,"[F6302N015] METODOLOGIE PER LA COSTRUZIONE DI SCENARI SOCIALI",1,0,0.0
F6302N,"[F6302N] MANAGEMENT E DESIGN DEI SERVIZI",2016,F6302N023,"[F6302N023] LE POLITICHE PER LA SALUTE",35,34,97.1428571428571
F6302N,"[F6302N] MANAGEMENT E DESIGN DEI SERVIZI",2016,A5810032,"[A5810032] SOCIOLOGIA DEL DIRITTO",1,1,100.0
F6302N,"[F6302N] MANAGEMENT E DESIGN DEI SERVIZI",2016,F6302N002,"[F6302N002] CAPITALE SOCIALE E SISTEMI SOCIOECONOMICI LOCALI",1,1,100.0
F6302N,"[F6302N] MANAGEMENT E DESIGN DEI SERVIZI",2016,F6302N009,"[F6302N009] CAPITALE UMANO E SVILUPPO AZIENDALE",1,1,100.0
F6302N,"[F6302N] MANAGEMENT E DESIGN DEI SERVIZI",2017,A5810032,"[A5810032] SOCIOLOGIA DEL DIRITTO",2,0,0.0
F6302N,"[F6302N] MANAGEMENT E DESIGN DEI SERVIZI",2017,F6302N012,"[F6302N012] SISTEMI INFORMATIVI",1,0,0.0
F6302N,"[F6302N] MANAGEMENT E DESIGN DEI SERVIZI",2017,F7702M043,"[F7702M043] STORIA DELL'IMPRESA",4,0,0.0
F6302N,"[F6302N] MANAGEMENT E DESIGN DEI SERVIZI",2017,F6302N001,"[F6302N001] CAMBIAMENTO ORGANIZZATIVO",120,80,66.6666666666667
F6302N,"[F6302N] MANAGEMENT E DESIGN DEI SERVIZI",2017,F6302N023,"[F6302N023] LE POLITICHE PER LA SALUTE",6,5,83.3333333333333
F6302N,"[F6302N] MANAGEMENT E DESIGN DEI SERVIZI",2017,F6302N015,"[F6302N015] METODOLOGIE PER LA COSTRUZIONE DI SCENARI SOCIALI",45,40,88.8888888888889
F6302N,"[F6302N] MANAGEMENT E DESIGN DEI SERVIZI",2017,F6302N014,"[F6302N014] DIRITTO AMMINISTRATIVO EUROPEO",33,30,90.9090909090909
F6302N,"[F6302N] MANAGEMENT E DESIGN DEI SERVIZI",2017,F6302N002,"[F6302N002] CAPITALE SOCIALE E SISTEMI SOCIOECONOMICI LOCALI",95,87,91.5789473684211
F6302N,"[F6302N] MANAGEMENT E DESIGN DEI SERVIZI",2017,F6302N009,"[F6302N009] CAPITALE UMANO E SVILUPPO AZIENDALE",58,57,98.2758620689655
F7401Q,"[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE",2016,F7401Q082,"[F7401Q082] BIOFACIES",1,0,0.0
F7401Q,"[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE",2017,F7401Q080,"[F7401Q080] PETROGENESI DEGLI AMBIENTI GEODINAMICI",1,0,0.0
F7401Q,"[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE",2017,F7502Q011,"[F7502Q011] MARINE INVERTEBRATE ZOOLOGY",2,0,0.0
F7401Q,"[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE",2017,F7401Q078,"[F7401Q078] GEOENERGIA",3,1,33.3333333333333
F7401Q,"[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE",2017,F7501Q004,"[F7501Q004] VALUTAZIONE IMPATTO AMBIENTALE",3,1,33.3333333333333
F7401Q,"[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE",2017,F7401Q065,"[F7401Q065] VALUTAZIONE DEI RISCHI GEOLOGICI",22,11,50.0
F7401Q,"[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE",2017,F7401Q082,"[F7401Q082] BIOFACIES",4,2,50.0
F7401Q,"[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE",2017,F7401Q089,"[F7401Q089] METODI DI INDAGINE GEOLOGICO-TECNICA",2,1,50.0
F7401Q,"[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE",2017,F7401Q094,"[F7401Q094] IDROGEOLOGIA GENERALE",2,1,50.0
F7401Q,"[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE",2017,F7501Q080,"[F7501Q080] PROCESSI E IMPIANTI DI TRATTAMENTO E BONIFICA",2,1,50.0
F7501Q,"[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO",2016,F7501Q089,"[F7501Q089] ECOLOGIA E GESTIONE DELLE ACQUE INTERNE",2,1,50.0
F7501Q,"[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO",2016,F7501Q084,"[F7501Q084] CAMBIAMENTI CLIMATICI",3,2,66.6666666666667
F7501Q,"[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO",2017,F5301Q033,"[F5301Q033] MATERIALI E DISPOSITIVI PER L'ENERGIA",1,0,0.0
F7501Q,"[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO",2017,F7501Q004,"[F7501Q004] VALUTAZIONE IMPATTO AMBIENTALE",76,16,21.0526315789474
F7501Q,"[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO",2017,F5401Q049,"[F5401Q049] CHIMICA DELLE ACQUE",2,1,50.0
F7501Q,"[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO",2017,F7501Q085,"[F7501Q085] ECOTOSSICOLOGIA",28,14,50.0
F7501Q,"[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO",2017,F7501Q080,"[F7501Q080] PROCESSI E IMPIANTI DI TRATTAMENTO E BONIFICA",11,6,54.5454545454545
F7501Q,"[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO",2017,F7501Q046,"[F7501Q046] ECOLOGIA DEL PAESAGGIO",37,23,62.1621621621622
F7501Q,"[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO",2017,F7501Q086,"[F7501Q086] INQUINAMENTO E BONIFICA DELLE ACQUE SOTTERRANEE",24,16,66.6666666666667
F7501Q,"[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO",2017,F7501Q076,"[F7501Q076] ECONOMIA DELL?AMBIENTE E DELL?ENERGIA",36,26,72.2222222222222
F7501Q,"[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO",2017,F7501Q089,"[F7501Q089] ECOLOGIA E GESTIONE DELLE ACQUE INTERNE",17,13,76.4705882352941
F7501Q,"[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO",2017,F7501Q084,"[F7501Q084] CAMBIAMENTI CLIMATICI",19,15,78.9473684210526
F7502Q,"[F7502Q] MARINE SCIENCES - SCIENZE MARINE",2017,F7502Q001,"[F7502Q001] CHEMISTRY OF MARINE ENVIRONMENT",13,6,46.1538461538462
F7502Q,"[F7502Q] MARINE SCIENCES - SCIENZE MARINE",2017,F7502Q005,"[F7502Q005] PHYSICS OF THE SEA",29,19,65.5172413793103
F7502Q,"[F7502Q] MARINE SCIENCES - SCIENZE MARINE",2017,F7502Q013,"[F7502Q013] GEOBIOLOGY",6,4,66.6666666666667
F7502Q,"[F7502Q] MARINE SCIENCES - SCIENZE MARINE",2017,F7502Q021,"[F7502Q021] APPLIED GEOMORPHOLOGY AND HABITAT",3,2,66.6666666666667
F7502Q,"[F7502Q] MARINE SCIENCES - SCIENZE MARINE",2017,F7502Q003,"[F7502Q003] INTRODUCTION TO MARINE PHYSICAL GEOGRAPHY",28,20,71.4285714285714
F7502Q,"[F7502Q] MARINE SCIENCES - SCIENZE MARINE",2017,F7502Q004,"[F7502Q004] BIODIVERSITY AND MARINE ECOLOGY",20,15,75.0
F7502Q,"[F7502Q] MARINE SCIENCES - SCIENZE MARINE",2017,F7502Q011,"[F7502Q011] MARINE INVERTEBRATE ZOOLOGY",8,6,75.0
F7502Q,"[F7502Q] MARINE SCIENCES - SCIENZE MARINE",2017,F7502Q006,"[F7502Q006] INTERNATIONAL LAW OF THE SEA AND MARINE ENVIRONMENT PROTECTION",31,25,80.6451612903226
F7502Q,"[F7502Q] MARINE SCIENCES - SCIENZE MARINE",2017,F7502Q016,"[F7502Q016] HUMAN GEOGRAPHY OF SMALL ISLAND SYSTEMS",6,5,83.3333333333333
F7502Q,"[F7502Q] MARINE SCIENCES - SCIENZE MARINE",2017,F7502Q012,"[F7502Q012] MARINE VERTEBRATE ZOOLOGY",17,15,88.2352941176471
F7601M,"[F7601M] ECONOMIA DEL TURISMO",2017,F7601M051,"[F7601M051] STATISTICA PER IL TURISMO: MODELLI E APPLICAZIONI",56,11,19.6428571428571
F7601M,"[F7601M] ECONOMIA DEL TURISMO",2017,F7601M053,"[F7601M053] INFORMATICA E PROGRAMMAZIONE PER IL TURISMO",3,1,33.3333333333333
F7601M,"[F7601M] ECONOMIA DEL TURISMO",2017,F7601M052,"[F7601M052] PROGRAMMAZIONE ECONOMICO-TERRITORIALE E POLITICHE DEL TURISMO",92,34,36.9565217391304
F7601M,"[F7601M] ECONOMIA DEL TURISMO",2017,F7601M075,"[F7601M075] PRINCIPI DI INFERENZA PER LE APPLICAZIONI TURISTICHE",42,16,38.0952380952381
F7601M,"[F7601M] ECONOMIA DEL TURISMO",2017,F7601M058,"[F7601M058] LINGUA SPAGNOLA PER LE SCIENZE TURISTICHE",36,16,44.4444444444444
F7601M,"[F7601M] ECONOMIA DEL TURISMO",2017,F7601M064,"[F7601M064] ULTERIORI CONOSCENZE LINGUISTICHE PER IL TURISMO - FRANCESE",4,2,50.0
F7601M,"[F7601M] ECONOMIA DEL TURISMO",2017,F7601M050,"[F7601M050] DIRITTO DELL'AMBIENTE E DEI BENI CULTURALI",61,34,55.7377049180328
F7601M,"[F7601M] ECONOMIA DEL TURISMO",2017,F7601M054,"[F7601M054] MATEMATICA PER L'ECONOMIA DEI FENOMENI TURISTICI",34,20,58.8235294117647
F7601M,"[F7601M] ECONOMIA DEL TURISMO",2017,F7601M065,"[F7601M065] ULTERIORI CONOSCENZE LINGUISTICHE PER IL TURISMO - TEDESCO",3,2,66.6666666666667
F7601M,"[F7601M] ECONOMIA DEL TURISMO",2017,F7701M097,"[F7701M097] GLOBAL MANAGEMENT",3,2,66.6666666666667
