cdscod;cds;studente;avg_voto;num_esami;max;min;diff_day;diff_day_norm;avg_voto_norm;num_esami_norm;studente;ratio
E4101B;[E4101B] SCIENZE STATISTICHE ED ECONOMICHE;930727BC1F36E3966DA046FCB13B397D634DD283;24,42857143;13;14/09/2017;23/11/2016;295;0,635775862;0,814285714;0,481481481;930727BC1F36E3966DA046FCB13B397D634DD283;0,494826446
E1901R;[E1901R] SCIENZE DELL'EDUCAZIONE;FB7EB82BF42F5A0C3149E7427BE62758786A9C0F;25,8;7;28/09/2017;08/02/2017;232;0,5;0,86;0,259259259;FB7EB82BF42F5A0C3149E7427BE62758786A9C0F;0,494814815
F5102P;[F5102P] PSICOLOGIA DEI PROCESSI SOCIALI, DECISIONALI E DEI COMPORTAMENTI ECONOMICI;5000E6BDB16A9B8866FE1AFBFE94D58BEAA79323;26;7;28/09/2017;27/01/2017;244;0,525862069;0,866666667;0,259259259;5000E6BDB16A9B8866FE1AFBFE94D58BEAA79323;0,494795658
F1601M;[F1601M] ECONOMIA E FINANZA;60A3B3DC8800F5A63EC6BA1AF418B8DB39A8156B;26;7;04/10/2017;02/02/2017;244;0,525862069;0,866666667;0,259259259;60A3B3DC8800F5A63EC6BA1AF418B8DB39A8156B;0,494795658
E1901R;[E1901R] SCIENZE DELL'EDUCAZIONE;F2906D2826859D70F756FB4FE9128F3BBC7123EB;26;7;19/09/2017;18/01/2017;244;0,525862069;0,866666667;0,259259259;F2906D2826859D70F756FB4FE9128F3BBC7123EB;0,494795658
E3101Q;[E3101Q] INFORMATICA;0872A293C54756A5CA51BDE56EE4EFEB3EF11D44;26,25;7;16/10/2017;30/01/2017;259;0,558189655;0,875;0,259259259;0872A293C54756A5CA51BDE56EE4EFEB3EF11D44;0,494771711
581;[581] GIURISPRUDENZA;18A7A8B36C12BB8A1EF0E2BFE2D1B2F468EAEF13;26;9;27/11/2017;07/02/2017;293;0,631465517;0,866666667;0,333333333;18A7A8B36C12BB8A1EF0E2BFE2D1B2F468EAEF13;0,494755747
F5103P;[F5103P] PSICOLOGIA DELLO SVILUPPO E DEI PROCESSI EDUCATIVI;0C2FE84FB31FD1E5457F5C944FB41D9D9F591B7A;26,6;8;15/09/2017;16/11/2016;303;0,653017241;0,886666667;0,296296296;0C2FE84FB31FD1E5457F5C944FB41D9D9F591B7A;0,494738186
E0201Q;[E0201Q] BIOTECNOLOGIE;1E2C175E28CD34B44402469D15C5B857586D3AEE;26,6;7;20/10/2017;13/01/2017;280;0,603448276;0,886666667;0,259259259;1E2C175E28CD34B44402469D15C5B857586D3AEE;0,494738186
E4102B;[E4102B] STATISTICA E GESTIONE DELLE INFORMAZIONI;92826FD43FB771BCD0D04448A25C5ABCD6840230;25;12;11/09/2017;14/11/2016;301;0,648706897;0,833333333;0,444444444;92826FD43FB771BCD0D04448A25C5ABCD6840230;0,494731801
E1901R;[E1901R] SCIENZE DELL'EDUCAZIONE;1ECB3F547428FD0E21E3F0B30488F751592BE4C8;25,2;9;22/09/2017;09/01/2017;256;0,551724138;0,84;0,333333333;1ECB3F547428FD0E21E3F0B30488F751592BE4C8;0,494712644
G8501R;[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA;31FFABDC80FC5A9E1EFDDFA40AEAF5FE2E81BE84;25,2;8;27/09/2017;09/02/2017;230;0,495689655;0,84;0,296296296;31FFABDC80FC5A9E1EFDDFA40AEAF5FE2E81BE84;0,494712644
E1803M;[E1803M] ECONOMIA DELLE BANCHE, DELLE ASSICURAZIONI E DEGLI INTERMEDIARI FINANZIARI;D3EFE5A806EF1C06B99EF528719D9886B4C00404;23;9;12/09/2017;11/04/2017;154;0,331896552;0,766666667;0,333333333;D3EFE5A806EF1C06B99EF528719D9886B4C00404;0,494683908
G8501R;[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA;485FE6F7D431C89ADB9C8744481D6C00948AB136;23,83333333;11;23/09/2017;24/01/2017;242;0,521551724;0,794444444;0,407407407;485FE6F7D431C89ADB9C8744481D6C00948AB136;0,494683908
I0101D;[I0101D] INFERMIERISTICA (ABILITANTE ALLA PROFESSIONE SANITARIA DI INFERMIERE);550539E952648B09AE945BCF4112A10AC83D17C8;25,25;10;14/11/2017;08/02/2017;279;0,601293103;0,841666667;0,37037037;550539E952648B09AE945BCF4112A10AC83D17C8;0,494667944
I0101D;[I0101D] INFERMIERISTICA (ABILITANTE ALLA PROFESSIONE SANITARIA DI INFERMIERE);83CB9D303C3A05A08713EED1BFCAE5276B5BE921;24,83333333;11;22/09/2017;16/12/2016;280;0,603448276;0,827777778;0,407407407;83CB9D303C3A05A08713EED1BFCAE5276B5BE921;0,494667944
I0101D;[I0101D] INFERMIERISTICA (ABILITANTE ALLA PROFESSIONE SANITARIA DI INFERMIERE);A9B4D770CE2D7E49FD43A84D87CD90B622B9EC85;24,83333333;11;22/09/2017;16/12/2016;280;0,603448276;0,827777778;0,407407407;A9B4D770CE2D7E49FD43A84D87CD90B622B9EC85;0,494667944
I0101D;[I0101D] INFERMIERISTICA (ABILITANTE ALLA PROFESSIONE SANITARIA DI INFERMIERE);238C87F700744951C0A662AD383B7D3474D65C00;23,625;16;13/11/2017;11/01/2017;306;0,659482759;0,7875;0,592592593;238C87F700744951C0A662AD383B7D3474D65C00;0,494643997
E2702Q;[E2702Q] SCIENZE E TECNOLOGIE CHIMICHE;969555228665EC8103F611543DC408C4112E92E1;26;8;22/11/2017;23/02/2017;272;0,586206897;0,866666667;0,296296296;969555228665EC8103F611543DC408C4112E92E1;0,494636015
I0101D;[I0101D] INFERMIERISTICA (ABILITANTE ALLA PROFESSIONE SANITARIA DI INFERMIERE);24EE41244B7EA2C29E1FF8B379A97B4D2E079408;23,28571429;17;13/11/2017;10/01/2017;307;0,661637931;0,776190476;0,62962963;24EE41244B7EA2C29E1FF8B379A97B4D2E079408;0,49461663
E1803M;[E1803M] ECONOMIA DELLE BANCHE, DELLE ASSICURAZIONI E DEGLI INTERMEDIARI FINANZIARI;1C74DA1F17246E30759BCE2E7117B65AF2245EC6;25;9;29/09/2017;25/01/2017;247;0,532327586;0,833333333;0,333333333;1C74DA1F17246E30759BCE2E7117B65AF2245EC6;0,494612069
E3201Q;[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE;39B17495C69A1CED2A48F0E0780804C2A030DC49;25;9;29/09/2017;25/01/2017;247;0,532327586;0,833333333;0,333333333;39B17495C69A1CED2A48F0E0780804C2A030DC49;0,494612069
E1901R;[E1901R] SCIENZE DELL'EDUCAZIONE;39796E1F547D7D5BAA2023635E7280C1ED3B1158;25,5;8;19/09/2017;16/01/2017;246;0,530172414;0,85;0,296296296;39796E1F547D7D5BAA2023635E7280C1ED3B1158;0,494604087
E3301M;[E3301M] ECONOMIA E COMMERCIO;3BD0313EE5FBF9E5AED5B8CDA6131C98745DB2D0;25;8;15/09/2017;07/02/2017;220;0,474137931;0,833333333;0,296296296;3BD0313EE5FBF9E5AED5B8CDA6131C98745DB2D0;0,494572158
F7701M;[F7701M] SCIENZE ECONOMICO-AZIENDALI;93DC0816C8752C8716E2AB5EA958FA78FB7D62AD;25,66666667;7;15/09/2017;02/02/2017;225;0,484913793;0,855555556;0,259259259;93DC0816C8752C8716E2AB5EA958FA78FB7D62AD;0,494548212
E2004P;[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE;77CD455624FE1449649C53398783DA1980AE4FDD;25,85714286;9;26/09/2017;13/12/2016;287;0,618534483;0,861904762;0,333333333;77CD455624FE1449649C53398783DA1980AE4FDD;0,494529967
E2401P;[E2401P] SCIENZE E TECNICHE PSICOLOGICHE;6433AEFAF1FD37E6ADED651F3A7295F0F199AFA5;26;7;20/09/2017;18/01/2017;245;0,528017241;0,866666667;0,259259259;6433AEFAF1FD37E6ADED651F3A7295F0F199AFA5;0,494516284
E2401P;[E2401P] SCIENZE E TECNICHE PSICOLOGICHE;CDF3632BB6B25170C8E18141DE8E2B2163016B8C;26;7;20/09/2017;18/01/2017;245;0,528017241;0,866666667;0,259259259;CDF3632BB6B25170C8E18141DE8E2B2163016B8C;0,494516284
E3101Q;[E3101Q] INFORMATICA;1CB1FA5ADE61CDC6EC93BAF0A2CBA3C2397B9408;24,8;9;25/09/2017;30/01/2017;238;0,512931034;0,826666667;0,333333333;1CB1FA5ADE61CDC6EC93BAF0A2CBA3C2397B9408;0,494511494
E2001R;[E2001R] COMUNICAZIONE INTERCULTURALE;2BBA160AAC0EB441F15F801F49FE3B1F89ED8196;25,66666667;8;22/09/2017;10/01/2017;255;0,549568966;0,855555556;0,296296296;2BBA160AAC0EB441F15F801F49FE3B1F89ED8196;0,494508301
F1601M;[F1601M] ECONOMIA E FINANZA;810E9D12948E5101FB6FB6B7D48045FAB6092ABF;24,4;10;04/10/2017;02/02/2017;244;0,525862069;0,813333333;0,37037037;810E9D12948E5101FB6FB6B7D48045FAB6092ABF;0,494469987
E3901N;[E3901N] SERVIZIO SOCIALE;7B4FA55546A850528B3A2A8AB9E055968B4A9753;25,28571429;10;28/09/2017;21/12/2016;281;0,605603448;0,842857143;0,37037037;7B4FA55546A850528B3A2A8AB9E055968B4A9753;0,49446497
E2401P;[E2401P] SCIENZE E TECNICHE PSICOLOGICHE;3952B9D9CEBF3838F7060F3B59BE42175379EDDC;26,6;7;20/09/2017;13/12/2016;281;0,605603448;0,886666667;0,259259259;3952B9D9CEBF3838F7060F3B59BE42175379EDDC;0,494458812
E1802M;[E1802M] ECONOMIA E AMMINISTRAZIONE DELLE IMPRESE;FC1E7172915D7D5DE93A25DFDC2BC8C66790A5AE;23,71428571;11;20/09/2017;25/01/2017;238;0,512931034;0,79047619;0,407407407;FC1E7172915D7D5DE93A25DFDC2BC8C66790A5AE;0,494455847
H4101D;[H4101D] MEDICINA E CHIRURGIA;BEE140AB39276D5E69FE44359A9E6B068781A132;24,66666667;9;15/09/2017;26/01/2017;232;0,5;0,822222222;0,333333333;BEE140AB39276D5E69FE44359A9E6B068781A132;0,494444444
581;[581] GIURISPRUDENZA;C1CE05BA31215BF7FFB0D2544776A1BC60023A6E;26,6;8;28/09/2017;28/11/2016;304;0,655172414;0,886666667;0,296296296;C1CE05BA31215BF7FFB0D2544776A1BC60023A6E;0,494418902
E1901R;[E1901R] SCIENZE DELL'EDUCAZIONE;0954BCED20E373C1312CE5BECD2C77AF80D03DD0;25,2;8;26/09/2017;07/02/2017;231;0,497844828;0,84;0,296296296;0954BCED20E373C1312CE5BECD2C77AF80D03DD0;0,494393359
E4102B;[E4102B] STATISTICA E GESTIONE DELLE INFORMAZIONI;0F46A11C1A1B74471BE80A082E1AED7BE9E9AD1E;24,6;7;02/05/2017;21/11/2016;162;0,349137931;0,82;0,259259259;0F46A11C1A1B74471BE80A082E1AED7BE9E9AD1E;0,494371009
E1901R;[E1901R] SCIENZE DELL'EDUCAZIONE;E54C0AA70C216F73F6E0C8632F4BC58E231B7FEF;24,6;7;12/07/2017;31/01/2017;162;0,349137931;0,82;0,259259259;E54C0AA70C216F73F6E0C8632F4BC58E231B7FEF;0,494371009
E1901R;[E1901R] SCIENZE DELL'EDUCAZIONE;68C6B4289D31BE749EB1A4D45E60928E6AD6B927;25,85714286;7;18/09/2017;24/01/2017;237;0,510775862;0,861904762;0,259259259;68C6B4289D31BE749EB1A4D45E60928E6AD6B927;0,494370325
E1802M;[E1802M] ECONOMIA E AMMINISTRAZIONE DELLE IMPRESE;74038ECD855865ED8CD4F9197CFE981F67149917;22,16666667;10;26/06/2017;26/01/2017;151;0,325431034;0,738888889;0,37037037;74038ECD855865ED8CD4F9197CFE981F67149917;0,494364623
E4101B;[E4101B] SCIENZE STATISTICHE ED ECONOMICHE;FCCD7888DBAF17939C83EA20DEE726284348CE9C;25,57142857;7;26/06/2017;18/11/2016;220;0,474137931;0,852380952;0,259259259;FCCD7888DBAF17939C83EA20DEE726284348CE9C;0,494357781
E3901N;[E3901N] SERVIZIO SOCIALE;5E998F1626CE23DA924368BBF9AB94CDC09D825D;24,42857143;12;28/09/2017;20/12/2016;282;0,607758621;0,814285714;0,444444444;5E998F1626CE23DA924368BBF9AB94CDC09D825D;0,494307608
581;[581] GIURISPRUDENZA;2D32D40606AB85B79D8660B7319B8EF4A5525521;25,5;8;27/09/2017;23/01/2017;247;0,532327586;0,85;0,296296296;2D32D40606AB85B79D8660B7319B8EF4A5525521;0,494284802
E1803M;[E1803M] ECONOMIA DELLE BANCHE, DELLE ASSICURAZIONI E DEGLI INTERMEDIARI FINANZIARI;EDF78F2D864A0BDEDAF08E14FABA5806AA234A0D;22,4;10;12/07/2017;01/02/2017;161;0,346982759;0,746666667;0,37037037;EDF78F2D864A0BDEDAF08E14FABA5806AA234A0D;0,494262452
E1803M;[E1803M] ECONOMIA DELLE BANCHE, DELLE ASSICURAZIONI E DEGLI INTERMEDIARI FINANZIARI;1AC769C91F4AD8F1F22DC8B106648840A0069544;25;9;29/09/2017;24/01/2017;248;0,534482759;0,833333333;0,333333333;1AC769C91F4AD8F1F22DC8B106648840A0069544;0,494252874
E2401P;[E2401P] SCIENZE E TECNICHE PSICOLOGICHE;A6D5A5EFD621B7C49D878091EAAE53BAD825A7D8;26;7;19/09/2017;16/01/2017;246;0,530172414;0,866666667;0,259259259;A6D5A5EFD621B7C49D878091EAAE53BAD825A7D8;0,494236909
G8501R;[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA;B02CCD0B1375A43796CDAAF2FF7F55588C086769;26;7;27/09/2017;24/01/2017;246;0,530172414;0,866666667;0,259259259;B02CCD0B1375A43796CDAAF2FF7F55588C086769;0,494236909
E1901R;[E1901R] SCIENZE DELL'EDUCAZIONE;5E065EE51DFF8D49F1C97C668783DBD49BA7F210;25,4;8;19/09/2017;20/01/2017;242;0,521551724;0,846666667;0,296296296;5E065EE51DFF8D49F1C97C668783DBD49BA7F210;0,494214559
E2702Q;[E2702Q] SCIENZE E TECNOLOGIE CHIMICHE;9898D3254DA4B999AD26AC5CD557E6BF42F96E72;24,6;10;10/10/2017;30/01/2017;253;0,545258621;0,82;0,37037037;9898D3254DA4B999AD26AC5CD557E6BF42F96E72;0,494211367
E4001N;[E4001N] SOCIOLOGIA;B799823195EA4CCF349F5F51C31D98542A224342;26,33333333;7;14/09/2017;22/12/2016;266;0,573275862;0,877777778;0,259259259;B799823195EA4CCF349F5F51C31D98542A224342;0,494204981
G8501R;[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA;B0E83593A30390EEB411CB5F90925C5FC075C0E9;25,6;9;20/10/2017;17/01/2017;276;0,594827586;0,853333333;0,333333333;B0E83593A30390EEB411CB5F90925C5FC075C0E9;0,494195402
E1401A;[E1401A] SCIENZE DEI SERVIZI GIURIDICI;53F7496CD38E06CB112BBA79F0EC61661BBAA765;24;8;11/07/2017;23/01/2017;169;0,364224138;0,8;0,296296296;53F7496CD38E06CB112BBA79F0EC61661BBAA765;0,494189017
E2004P;[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE;51D769FCA76FD03C2ACDC5539ED3D97CC25C3F5F;24,28571429;8;20/07/2017;17/01/2017;184;0,396551724;0,80952381;0,296296296;51D769FCA76FD03C2ACDC5539ED3D97CC25C3F5F;0,494161649
E1801M;[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;DE8C13F1A12E122E12C95322E7A9D885DAACD5D5;24,71428571;9;15/09/2017;23/01/2017;235;0,506465517;0,823809524;0,333333333;DE8C13F1A12E122E12C95322E7A9D885DAACD5D5;0,494160509
E1803M;[E1803M] ECONOMIA DELLE BANCHE, DELLE ASSICURAZIONI E DEGLI INTERMEDIARI FINANZIARI;75C295A3F440748A5AC4A0679BB21E047B05BFB6;24,8;9;20/09/2017;24/01/2017;239;0,515086207;0,826666667;0,333333333;75C295A3F440748A5AC4A0679BB21E047B05BFB6;0,494152299
E1901R;[E1901R] SCIENZE DELL'EDUCAZIONE;EF9E115938AE228FC5F2013F594EAB29FE1C6CCD;24,42857143;10;04/10/2017;31/01/2017;246;0,530172414;0,814285714;0,37037037;EF9E115938AE228FC5F2013F594EAB29FE1C6CCD;0,494147966
E2401P;[E2401P] SCIENZE E TECNICHE PSICOLOGICHE;41E2E9D3851E45D4319AF62010DAC7EE9B16223F;25,14285714;9;28/09/2017;16/01/2017;255;0,549568966;0,838095238;0,333333333;41E2E9D3851E45D4319AF62010DAC7EE9B16223F;0,494119458
E4101B;[E4101B] SCIENZE STATISTICHE ED ECONOMICHE;81D5EDBEFC06FA3E1658147045ABD7ACF88ABDBC;24,66666667;7;17/07/2017;31/01/2017;167;0,359913793;0,822222222;0,259259259;81D5EDBEFC06FA3E1658147045ABD7ACF88ABDBC;0,494085249
E3901N;[E3901N] SERVIZIO SOCIALE;D73BA2ECECD8864B6F3F371628716F33E0D17F26;24,4;10;25/09/2017;23/01/2017;245;0,528017241;0,813333333;0,37037037;D73BA2ECECD8864B6F3F371628716F33E0D17F26;0,494070881
E1501N;[E1501N] SCIENZE DEL TURISMO E COMUNITÀ LOCALE;444EC4478974E99C0C5A1E6D27605397DB6DB083;25,5;10;22/09/2017;05/12/2016;291;0,627155172;0,85;0,37037037;444EC4478974E99C0C5A1E6D27605397DB6DB083;0,494045338
E4101B;[E4101B] SCIENZE STATISTICHE ED ECONOMICHE;20B3FD58FF374259DA318D919A324528B0B152C8;26;9;14/09/2017;23/11/2016;295;0,635775862;0,866666667;0,333333333;20B3FD58FF374259DA318D919A324528B0B152C8;0,494037356
F7702M;[F7702M] MARKETING E MERCATI GLOBALI;B725CC967C85DAC324406BF66F27006843B84515;25,66666667;7;21/09/2017;06/02/2017;227;0,489224138;0,855555556;0,259259259;B725CC967C85DAC324406BF66F27006843B84515;0,493989464
E2401P;[E2401P] SCIENZE E TECNICHE PSICOLOGICHE;00BA4EDF172121E0F0ED6B82BA58057AEF6CFACD;22,57142857;13;12/09/2017;18/01/2017;237;0,510775862;0,752380952;0,481481481;00BA4EDF172121E0F0ED6B82BA58057AEF6CFACD;0,493966658
581;[581] GIURISPRUDENZA;3EA4DD2B4DAFE994E314931B7A68C7A28EF73C01;24,66666667;12;28/11/2017;10/02/2017;291;0,627155172;0,822222222;0,444444444;3EA4DD2B4DAFE994E314931B7A68C7A28EF73C01;0,493965517
E2401P;[E2401P] SCIENZE E TECNICHE PSICOLOGICHE;783F8A77F53EFF87DBA01E4CFE2613FC92E96051;26,33333333;10;29/09/2017;07/11/2016;326;0,702586207;0,877777778;0,37037037;783F8A77F53EFF87DBA01E4CFE2613FC92E96051;0,493965517
I0101D;[I0101D] INFERMIERISTICA (ABILITANTE ALLA PROFESSIONE SANITARIA DI INFERMIERE);278FBE6AF02BBC1BE8A0327B03CC70FAB189C3BC;26,5;7;22/09/2017;19/12/2016;277;0,596982759;0,883333333;0,259259259;278FBE6AF02BBC1BE8A0327B03CC70FAB189C3BC;0,493909642
E2401P;[E2401P] SCIENZE E TECNICHE PSICOLOGICHE;250A9D7BE98CCCF0A750C014043C9E960F0E4622;24,85714286;7;14/07/2017;16/01/2017;179;0,385775862;0,828571429;0,259259259;250A9D7BE98CCCF0A750C014043C9E960F0E4622;0,493907362
I0101D;[I0101D] INFERMIERISTICA (ABILITANTE ALLA PROFESSIONE SANITARIA DI INFERMIERE);A05D216E4D6821A3EAD17D1BE96A66005E50D44D;23,66666667;14;26/10/2017;13/01/2017;286;0,61637931;0,788888889;0,518518519;A05D216E4D6821A3EAD17D1BE96A66005E50D44D;0,49390166
E3002Q;[E3002Q] OTTICA E OPTOMETRIA;B312CD553441279499A28EF1F7C3835C3F25D2C9;27,5;9;22/11/2017;22/11/2016;365;0,786637931;0,916666667;0,333333333;B312CD553441279499A28EF1F7C3835C3F25D2C9;0,493893678
I0101D;[I0101D] INFERMIERISTICA (ABILITANTE ALLA PROFESSIONE SANITARIA DI INFERMIERE);A997205CAB727A15AD2D21AB923F4A2BC57C1D16;22,625;14;22/09/2017;10/01/2017;255;0,549568966;0,754166667;0,518518519;A997205CAB727A15AD2D21AB923F4A2BC57C1D16;0,49386175
E1401A;[E1401A] SCIENZE DEI SERVIZI GIURIDICI;37F89FBF0EBD2BC7124815BFD79C5DDB49AAF59D;24,33333333;7;28/09/2017;03/05/2017;148;0,318965517;0,811111111;0,259259259;37F89FBF0EBD2BC7124815BFD79C5DDB49AAF59D;0,493837803
I0101D;[I0101D] INFERMIERISTICA (ABILITANTE ALLA PROFESSIONE SANITARIA DI INFERMIERE);3FA2BC4BE912FC79320E20F12F883AAA8E2B1583;24,125;11;22/09/2017;10/01/2017;255;0,549568966;0,804166667;0,407407407;3FA2BC4BE912FC79320E20F12F883AAA8E2B1583;0,493837803
E1803M;[E1803M] ECONOMIA DELLE BANCHE, DELLE ASSICURAZIONI E DEGLI INTERMEDIARI FINANZIARI;7773C9CF299E1EEFC9E1C710C074375C4329637E;25,16666667;8;13/09/2017;25/01/2017;231;0,497844828;0,838888889;0,296296296;7773C9CF299E1EEFC9E1C710C074375C4329637E;0,493837803
581;[581] GIURISPRUDENZA;AF44A401F77EE86D03BE29A4B00F4A636D0255C4;24,33333333;7;22/06/2017;25/01/2017;148;0,318965517;0,811111111;0,259259259;AF44A401F77EE86D03BE29A4B00F4A636D0255C4;0,493837803
E3901N;[E3901N] SERVIZIO SOCIALE;9ACB1B6137A437D0C5E5BBE3E780E5566AA01EB7;24,83333333;11;28/09/2017;20/12/2016;282;0,607758621;0,827777778;0,407407407;9ACB1B6137A437D0C5E5BBE3E780E5566AA01EB7;0,493789911
E3901N;[E3901N] SERVIZIO SOCIALE;27EC18CAEB9487D645DC679798B4F1E486AE0001;24,85714286;8;18/07/2017;15/12/2016;215;0,463362069;0,828571429;0,296296296;27EC18CAEB9487D645DC679798B4F1E486AE0001;0,49378763
G8501R;[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA;6CA406E99B0BBA59095776F45725104ACA5B09A6;25;7;25/07/2017;18/01/2017;188;0,405172414;0,833333333;0,259259259;6CA406E99B0BBA59095776F45725104ACA5B09A6;0,493773946
E0201Q;[E0201Q] BIOTECNOLOGIE;838BCC9CA4268C8DE3720426FFAE9E20B40C3D58;25;7;17/07/2017;10/01/2017;188;0,405172414;0,833333333;0,259259259;838BCC9CA4268C8DE3720426FFAE9E20B40C3D58;0,493773946
E1401A;[E1401A] SCIENZE DEI SERVIZI GIURIDICI;FE7BA5B136038AB82CB47FC618D03C4B1D62644B;23,85714286;11;29/09/2017;27/01/2017;245;0,528017241;0,795238095;0,407407407;FE7BA5B136038AB82CB47FC618D03C4B1D62644B;0,493763684
I0101D;[I0101D] INFERMIERISTICA (ABILITANTE ALLA PROFESSIONE SANITARIA DI INFERMIERE);7CD3380080B0BBA632672680A16724A30D516845;24,33333333;13;29/11/2017;08/02/2017;294;0,63362069;0,811111111;0,481481481;7CD3380080B0BBA632672680A16724A30D516845;0,493757982
E2401P;[E2401P] SCIENZE E TECNICHE PSICOLOGICHE;A5366BD7E3BA7A7771AAD0F3D5305BAA56E89885;24,33333333;13;20/09/2017;30/11/2016;294;0,63362069;0,811111111;0,481481481;A5366BD7E3BA7A7771AAD0F3D5305BAA56E89885;0,493757982
E1601N;[E1601N] SCIENZE DELL'ORGANIZZAZIONE;18A5AD891241930DE59B47CC5445222913A43392;23,66666667;8;21/09/2017;21/04/2017;153;0,329741379;0,788888889;0,296296296;18A5AD891241930DE59B47CC5445222913A43392;0,493742018
E0201Q;[E0201Q] BIOTECNOLOGIE;509BDA48A430AFF0A30E76C02424C34BBCBD095E;24,5;10;16/10/2017;08/02/2017;250;0,538793103;0,816666667;0,37037037;509BDA48A430AFF0A30E76C02424C34BBCBD095E;0,493742018
E2401P;[E2401P] SCIENZE E TECNICHE PSICOLOGICHE;3827E4F0B27F8F0C810C183D8A212F9E1F54CDCF;25,42857143;8;20/09/2017;18/01/2017;245;0,528017241;0,847619048;0,296296296;3827E4F0B27F8F0C810C183D8A212F9E1F54CDCF;0,493732895
E2401P;[E2401P] SCIENZE E TECNICHE PSICOLOGICHE;8CE3F44D491C1BE044955DF0886C2F8F8D3B4A2C;25,42857143;8;20/09/2017;18/01/2017;245;0,528017241;0,847619048;0,296296296;8CE3F44D491C1BE044955DF0886C2F8F8D3B4A2C;0,493732895
E3001Q;[E3001Q] FISICA;8EC4A2387B880F79A244CEA39C340F3F8D0FA629;25,5;7;12/09/2017;06/02/2017;218;0,469827586;0,85;0,259259259;8EC4A2387B880F79A244CEA39C340F3F8D0FA629;0,493726054
581;[581] GIURISPRUDENZA;712524B394AD37609709B666D0B6E056F69A5216;25,6;7;19/09/2017;07/02/2017;224;0,482758621;0,853333333;0,259259259;712524B394AD37609709B666D0B6E056F69A5216;0,493716475
E2702Q;[E2702Q] SCIENZE E TECNOLOGIE CHIMICHE;5DD2365C7355DD350C4FDCBD4B9D4ED80F9C0744;25,66666667;7;18/09/2017;02/02/2017;228;0,49137931;0,855555556;0,259259259;5DD2365C7355DD350C4FDCBD4B9D4ED80F9C0744;0,493710089
E3501Q;[E3501Q] MATEMATICA;3E4DCED2543B59B2C9EF90A27B1DEF8EF67B1078;24,83333333;8;26/09/2017;24/02/2017;214;0,461206897;0,827777778;0,296296296;3E4DCED2543B59B2C9EF90A27B1DEF8EF67B1078;0,493710089
E1801M;[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;1584DF8E8743130C56AAAA8B6B3E1C947C9CDDFB;24,6;9;13/09/2017;25/01/2017;231;0,497844828;0,82;0,333333333;1584DF8E8743130C56AAAA8B6B3E1C947C9CDDFB;0,493692529
E1801M;[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;5475F716D3B5FFAB1E72295EBED61592E74B459F;24,6;9;13/09/2017;25/01/2017;231;0,497844828;0,82;0,333333333;5475F716D3B5FFAB1E72295EBED61592E74B459F;0,493692529
E1803M;[E1803M] ECONOMIA DELLE BANCHE, DELLE ASSICURAZIONI E DEGLI INTERMEDIARI FINANZIARI;C7815689CF46F7BD1E69DC86CAF6BD768D0BFA1A;24,6;9;13/09/2017;25/01/2017;231;0,497844828;0,82;0,333333333;C7815689CF46F7BD1E69DC86CAF6BD768D0BFA1A;0,493692529
E3901N;[E3901N] SERVIZIO SOCIALE;5F2214A5E02106A7398917E0CEC285077FF2070F;26;9;11/10/2017;19/12/2016;296;0,637931034;0,866666667;0,333333333;5F2214A5E02106A7398917E0CEC285077FF2070F;0,493678161
E3301M;[E3301M] ECONOMIA E COMMERCIO;649308616F0A0B1ECE25025739D86E39EA78AEE2;22,66666667;12;12/09/2017;02/02/2017;222;0,478448276;0,755555556;0,444444444;649308616F0A0B1ECE25025739D86E39EA78AEE2;0,493678161
E2401P;[E2401P] SCIENZE E TECNICHE PSICOLOGICHE;A39BA63B373B25AA8964B2F2E1666D24417E4DF2;26;7;21/09/2017;16/01/2017;248;0,534482759;0,866666667;0,259259259;A39BA63B373B25AA8964B2F2E1666D24417E4DF2;0,493678161
E2004P;[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE;F713E3F0EED3684DFF5767DB4FD2AF818001DE38;26;9;15/09/2017;23/11/2016;296;0,637931034;0,866666667;0,333333333;F713E3F0EED3684DFF5767DB4FD2AF818001DE38;0,493678161
H4101D;[H4101D] MEDICINA E CHIRURGIA;6291F1625B813F46DCE08C09FACE3EF36A1C7453;24,75;9;21/09/2017;26/01/2017;238;0,512931034;0,825;0,333333333;6291F1625B813F46DCE08C09FACE3EF36A1C7453;0,493678161
